"inspection_id","region","year.y","risk_category","lat","long","popInfo"
844369,"nw",2017,"3",38.917072,-77.028203,"844369 <br> nw <br> 3 <br>"
21204,"nw",2011,"3",38.901271,-77.026541,"21204 <br> nw <br> 3 <br>"
156327,"nw",2013,"3",38.895019,-77.028095,"156327 <br> nw <br> 3 <br>"
198803,"ne",2013,"3",38.894224,-76.949947,"198803 <br> ne <br> 3 <br>"
812249,"ne",2015,"3",38.920091,-76.972964,"812249 <br> ne <br> 3 <br>"
843797,"se",2017,"3",38.883572,-76.995048,"843797 <br> se <br> 3 <br>"
205538,"se",2014,"3",38.833647,-77.008411,"205538 <br> se <br> 3 <br>"
179165,"nw",2013,"3",38.935907,-77.058746,"179165 <br> nw <br> 3 <br>"
606173,"nw",2014,"3",38.896183,-77.026058,"606173 <br> nw <br> 3 <br>"
183580,"sw",2013,"3",38.883241,-77.015188,"183580 <br> sw <br> 3 <br>"
891254,"ne",2017,"3",38.895854,-76.948632,"891254 <br> ne <br> 3 <br>"
822456,"nw",2016,"3",38.906899,-77.062985,"822456 <br> nw <br> 3 <br>"
813534,"nw",2015,"5",38.899819,-77.025993,"813534 <br> nw <br> 5 <br>"
122493,"nw",2011,"3",38.953536,-77.081943,"122493 <br> nw <br> 3 <br>"
606086,"nw",2014,"3",38.917043,-77.041301,"606086 <br> nw <br> 3 <br>"
813652,"nw",2015,"3",38.9159,-77.041732,"813652 <br> nw <br> 3 <br>"
811181,"nw",2015,"3",38.915497,-77.030688,"811181 <br> nw <br> 3 <br>"
104193,"nw",2011,"3",38.909675,-77.023894,"104193 <br> nw <br> 3 <br>"
201895,"nw",2014,"3",38.905121,-77.065473,"201895 <br> nw <br> 3 <br>"
204785,"nw",2014,"3",38.896056,-77.022349,"204785 <br> nw <br> 3 <br>"
832323,"se",2016,"3",38.881096,-76.987216,"832323 <br> se <br> 3 <br>"
820767,"nw",2015,"3",38.905308,-77.047479,"820767 <br> nw <br> 3 <br>"
824368,"se",2016,"3",38.877531,-76.99497,"824368 <br> se <br> 3 <br>"
821168,"nw",2015,"3",38.894411,-77.0199,"821168 <br> nw <br> 3 <br>"
405867,"nw",2014,"3",38.919293,-77.032026,"405867 <br> nw <br> 3 <br>"
179611,"nw",2013,"3",38.895447,-77.029632,"179611 <br> nw <br> 3 <br>"
142233,"nw",2012,"4",38.904927,-77.048736,"142233 <br> nw <br> 4 <br>"
825083,"ne",2016,"4",38.90244,-77.003058,"825083 <br> ne <br> 4 <br>"
810508,"ne",2015,"3",38.929462,-77.003808,"810508 <br> ne <br> 3 <br>"
199101,"nw",2013,"3",38.895458,-77.013732,"199101 <br> nw <br> 3 <br>"
142872,"sw",2012,"3",38.878403,-77.017566,"142872 <br> sw <br> 3 <br>"
122520,"nw",2011,"3",38.910948,-77.065293,"122520 <br> nw <br> 3 <br>"
820554,"sw",2015,"3",38.883962,-77.022098,"820554 <br> sw <br> 3 <br>"
832997,"nw",2016,"3",38.899319,-77.018854,"832997 <br> nw <br> 3 <br>"
820986,"se",2015,"3",38.887221,-76.996119,"820986 <br> se <br> 3 <br>"
201727,"nw",2014,"3",38.916509,-77.095681,"201727 <br> nw <br> 3 <br>"
405214,"nw",2014,"3",38.925206,-77.022593,"405214 <br> nw <br> 3 <br>"
118442,"nw",2011,"3",38.898864,-77.02199,"118442 <br> nw <br> 3 <br>"
823037,"sw",2016,"3",38.88604,-77.017555,"823037 <br> sw <br> 3 <br>"
199934,"se",2013,"3",38.88515,-76.997203,"199934 <br> se <br> 3 <br>"
835895,"nw",2017,"3",38.91308,-77.045302,"835895 <br> nw <br> 3 <br>"
180868,"nw",2013,"3",38.931232,-77.022144,"180868 <br> nw <br> 3 <br>"
607755,"nw",2015,"3",38.901318,-77.046652,"607755 <br> nw <br> 3 <br>"
820257,"nw",2015,"3",38.89613,-77.019905,"820257 <br> nw <br> 3 <br>"
168726,"nw",2012,"3",38.892759,-77.019899,"168726 <br> nw <br> 3 <br>"
404369,"nw",2014,"4",38.923839,-77.051602,"404369 <br> nw <br> 4 <br>"
825026,"nw",2016,"3",38.962771,-77.010555,"825026 <br> nw <br> 3 <br>"
126157,"nw",2011,"3",38.898315,-77.041702,"126157 <br> nw <br> 3 <br>"
203817,"nw",2014,"3",38.89613,-77.019905,"203817 <br> nw <br> 3 <br>"
192121,"nw",2013,"3",38.903854,-77.062856,"192121 <br> nw <br> 3 <br>"
844230,"nw",2017,"3",38.903916,-77.053862,"844230 <br> nw <br> 3 <br>"
153090,"nw",2012,"3",38.904656,-77.043529,"153090 <br> nw <br> 3 <br>"
611748,"nw",2015,"3",38.902089,-77.023989,"611748 <br> nw <br> 3 <br>"
830527,"nw",2016,"4",38.895447,-77.029632,"830527 <br> nw <br> 4 <br>"
201285,"nw",2014,"4",38.895655,-77.030828,"201285 <br> nw <br> 4 <br>"
813242,"nw",2015,"3",38.894047,-77.021541,"813242 <br> nw <br> 3 <br>"
837719,"nw",2017,"5",38.933672,-77.057469,"837719 <br> nw <br> 5 <br>"
833040,"nw",2016,"5",38.899819,-77.025993,"833040 <br> nw <br> 5 <br>"
119322,"nw",2014,"3",38.901259,-77.039892,"119322 <br> nw <br> 3 <br>"
203156,"nw",2014,"4",38.899884,-77.018962,"203156 <br> nw <br> 4 <br>"
104216,"nw",2011,"4",38.911128,-77.031951,"104216 <br> nw <br> 4 <br>"
180075,"se",2013,"3",38.88262,-76.9949,"180075 <br> se <br> 3 <br>"
98559,"nw",2012,"3",38.905308,-77.047479,"98559 <br> nw <br> 3 <br>"
821390,"ne",2016,"3",38.894224,-76.949947,"821390 <br> ne <br> 3 <br>"
610804,"nw",2015,"3",38.894802,-77.018934,"610804 <br> nw <br> 3 <br>"
136244,"ne",2011,"3",38.900128,-76.994579,"136244 <br> ne <br> 3 <br>"
180613,"nw",2013,"3",38.916924,-77.030144,"180613 <br> nw <br> 3 <br>"
835987,"nw",2017,"3",38.906456,-77.043448,"835987 <br> nw <br> 3 <br>"
168935,"nw",2012,"3",38.910404,-77.031878,"168935 <br> nw <br> 3 <br>"
202533,"nw",2014,"3",38.915497,-77.030688,"202533 <br> nw <br> 3 <br>"
151096,"nw",2011,"3",38.93642,-77.024311,"151096 <br> nw <br> 3 <br>"
9009,"nw",2010,"3",38.895447,-77.029632,"9009 <br> nw <br> 3 <br>"
155933,"ne",2012,"3",38.945404,-76.978649,"155933 <br> ne <br> 3 <br>"
118936,"se",2012,"3",38.877523,-76.994895,"118936 <br> se <br> 3 <br>"
198727,"nw",2013,"3",38.914838,-77.024042,"198727 <br> nw <br> 3 <br>"
836624,"nw",2017,"3",38.900136,-77.039668,"836624 <br> nw <br> 3 <br>"
611348,"se",2015,"3",38.84625,-76.982325,"611348 <br> se <br> 3 <br>"
833466,"nw",2016,"3",38.911868,-77.038483,"833466 <br> nw <br> 3 <br>"
820193,"se",2015,"4",38.885708,-76.998453,"820193 <br> se <br> 4 <br>"
404585,"nw",2014,"3",38.898111,-77.017698,"404585 <br> nw <br> 3 <br>"
179191,"nw",2013,"3",38.898864,-77.02199,"179191 <br> nw <br> 3 <br>"
810430,"ne",2015,"3",38.932663,-76.99093,"810430 <br> ne <br> 3 <br>"
610866,"nw",2015,"3",38.916925,-77.034906,"610866 <br> nw <br> 3 <br>"
192090,"nw",2013,"4",38.923839,-77.051602,"192090 <br> nw <br> 4 <br>"
821768,"se",2016,"3",38.887518,-77.003416,"821768 <br> se <br> 3 <br>"
821972,"se",2016,"3",38.883448,-76.995048,"821972 <br> se <br> 3 <br>"
405304,"se",2014,"3",38.885678,-76.996254,"405304 <br> se <br> 3 <br>"
116452,"ne",2011,"3",38.925935,-76.983025,"116452 <br> ne <br> 3 <br>"
834865,"nw",2017,"3",38.94476,-77.063705,"834865 <br> nw <br> 3 <br>"
122422,"ne",2011,"3",38.890795,-76.938326,"122422 <br> ne <br> 3 <br>"
7610,"ne",2010,"3",38.95574,-77.004212,"7610 <br> ne <br> 3 <br>"
180232,"nw",2013,"3",38.934581,-77.057978,"180232 <br> nw <br> 3 <br>"
822650,"nw",2016,"3",38.928804,-77.032612,"822650 <br> nw <br> 3 <br>"
834219,"nw",2016,"3",38.910117,-77.034481,"834219 <br> nw <br> 3 <br>"
104526,"sw",2012,"4",38.873908,-76.971333,"104526 <br> sw <br> 4 <br>"
183277,"ne",2013,"3",38.906905,-76.979174,"183277 <br> ne <br> 3 <br>"
201660,"nw",2014,"3",38.922444,-77.021091,"201660 <br> nw <br> 3 <br>"
404744,"ne",2014,"3",38.89732,-77.008425,"404744 <br> ne <br> 3 <br>"
812787,"ne",2015,"3",38.929782,-76.974702,"812787 <br> ne <br> 3 <br>"
169000,"nw",2012,"3",38.898316,-77.027034,"169000 <br> nw <br> 3 <br>"
201926,"nw",2014,"3",38.907042,-77.063219,"201926 <br> nw <br> 3 <br>"
834611,"nw",2017,"3",38.899655,-77.047012,"834611 <br> nw <br> 3 <br>"
8120,"nw",2010,"4",38.898447,-77.023964,"8120 <br> nw <br> 4 <br>"
836985,"nw",2017,"3",38.900617,-77.044825,"836985 <br> nw <br> 3 <br>"
179277,"nw",2013,"3",38.90087,-77.021911,"179277 <br> nw <br> 3 <br>"
9293,"nw",2010,"3",38.916924,-77.030144,"9293 <br> nw <br> 3 <br>"
198915,"ne",2013,"4",38.89732,-77.008425,"198915 <br> ne <br> 4 <br>"
837093,"se",2017,"3",38.872032,-77.009085,"837093 <br> se <br> 3 <br>"
205587,"nw",2014,"3",38.895019,-77.028095,"205587 <br> nw <br> 3 <br>"
837209,"nw",2017,"3",38.915478,-77.011664,"837209 <br> nw <br> 3 <br>"
140270,"nw",2011,"3",38.92904,-77.023229,"140270 <br> nw <br> 3 <br>"
130101,"nw",2011,"3",38.899085,-77.032464,"130101 <br> nw <br> 3 <br>"
201991,"nw",2014,"3",38.896132,-77.021917,"201991 <br> nw <br> 3 <br>"
104315,"nw",2011,"3",38.916922,-77.032767,"104315 <br> nw <br> 3 <br>"
183290,"nw",2013,"3",38.895655,-77.030828,"183290 <br> nw <br> 3 <br>"
7307,"nw",2010,"3",38.901337,-77.031962,"7307 <br> nw <br> 3 <br>"
404116,"se",2014,"3",38.882606,-76.99505,"404116 <br> se <br> 3 <br>"
199079,"nw",2013,"3",38.905646,-77.034568,"199079 <br> nw <br> 3 <br>"
606574,"nw",2014,"3",38.900363,-77.036478,"606574 <br> nw <br> 3 <br>"
203798,"ne",2014,"3",38.893257,-76.950542,"203798 <br> ne <br> 3 <br>"
156215,"ne",2012,"4",38.90564,-77.005884,"156215 <br> ne <br> 4 <br>"
610501,"nw",2015,"3",38.898077,-77.033569,"610501 <br> nw <br> 3 <br>"
200806,"ne",2013,"3",38.89732,-77.008425,"200806 <br> ne <br> 3 <br>"
180745,"nw",2013,"3",38.898316,-77.027034,"180745 <br> nw <br> 3 <br>"
22016,"nw",2012,"3",38.899738,-77.023012,"22016 <br> nw <br> 3 <br>"
180352,"se",2013,"3",38.885054,-76.996922,"180352 <br> se <br> 3 <br>"
825566,"sw",2016,"3",38.877033,-77.021485,"825566 <br> sw <br> 3 <br>"
116332,"nw",2011,"3",38.93936,-77.08794,"116332 <br> nw <br> 3 <br>"
835497,"nw",2017,"5",38.90526,-77.051407,"835497 <br> nw <br> 5 <br>"
607470,"nw",2015,"3",38.900208,-77.039448,"607470 <br> nw <br> 3 <br>"
836848,"se",2017,"3",38.858582,-76.968219,"836848 <br> se <br> 3 <br>"
136577,"nw",2012,"3",38.928804,-77.032612,"136577 <br> nw <br> 3 <br>"
200588,"nw",2013,"4",38.981279,-77.026588,"200588 <br> nw <br> 4 <br>"
153088,"nw",2012,"4",38.909566,-77.045876,"153088 <br> nw <br> 4 <br>"
140289,"nw",2011,"4",38.909566,-77.045825,"140289 <br> nw <br> 4 <br>"
820390,"se",2015,"3",38.87828,-77.007532,"820390 <br> se <br> 3 <br>"
118711,"nw",2012,"4",38.898447,-77.023964,"118711 <br> nw <br> 4 <br>"
203945,"nw",2014,"3",38.902622,-77.059107,"203945 <br> nw <br> 3 <br>"
54097,"nw",2010,"3",38.964954,-77.02771,"54097 <br> nw <br> 3 <br>"
836533,"nw",2017,"3",38.894444,-77.026001,"836533 <br> nw <br> 3 <br>"
812565,"ne",2015,"3",38.900275,-76.989841,"812565 <br> ne <br> 3 <br>"
168636,"nw",2012,"3",38.899739,-77.022996,"168636 <br> nw <br> 3 <br>"
831547,"nw",2016,"3",38.898314,-77.033644,"831547 <br> nw <br> 3 <br>"
192179,"nw",2013,"3",38.909717,-77.037118,"192179 <br> nw <br> 3 <br>"
606265,"nw",2014,"3",38.898077,-77.033569,"606265 <br> nw <br> 3 <br>"
205814,"se",2014,"3",38.889804,-76.991532,"205814 <br> se <br> 3 <br>"
826172,"ne",2016,"3",38.89732,-77.008425,"826172 <br> ne <br> 3 <br>"
825994,"nw",2016,"4",38.909577,-77.032957,"825994 <br> nw <br> 4 <br>"
118425,"nw",2011,"3",38.901252,-77.046318,"118425 <br> nw <br> 3 <br>"
834538,"ne",2017,"3",38.93846,-76.993068,"834538 <br> ne <br> 3 <br>"
203917,"nw",2014,"3",38.904656,-77.043529,"203917 <br> nw <br> 3 <br>"
811298,"sw",2015,"3",38.888714,-77.023995,"811298 <br> sw <br> 3 <br>"
822988,"nw",2016,"3",38.928804,-77.032612,"822988 <br> nw <br> 3 <br>"
836143,"nw",2017,"3",38.902622,-77.059107,"836143 <br> nw <br> 3 <br>"
826201,"nw",2016,"3",38.898238,-77.029732,"826201 <br> nw <br> 3 <br>"
8596,"se",2010,"3",38.888449,-76.937138,"8596 <br> se <br> 3 <br>"
405668,"nw",2014,"3",38.917043,-77.041301,"405668 <br> nw <br> 3 <br>"
204867,"nw",2014,"3",38.950443,-77.080479,"204867 <br> nw <br> 3 <br>"
834400,"nw",2017,"3",38.89734,-77.0199,"834400 <br> nw <br> 3 <br>"
155486,"sw",2012,"3",38.886113,-77.019306,"155486 <br> sw <br> 3 <br>"
205616,"nw",2014,"3",38.905728,-77.038974,"205616 <br> nw <br> 3 <br>"
119356,"nw",2014,"3",38.901337,-77.031962,"119356 <br> nw <br> 3 <br>"
405993,"nw",2014,"3",38.926285,-77.036938,"405993 <br> nw <br> 3 <br>"
830835,"ne",2016,"3",38.89732,-77.008425,"830835 <br> ne <br> 3 <br>"
810754,"nw",2015,"3",38.93576,-77.024209,"810754 <br> nw <br> 3 <br>"
810266,"nw",2015,"3",38.908155,-77.044947,"810266 <br> nw <br> 3 <br>"
168578,"nw",2012,"3",38.912559,-77.05722,"168578 <br> nw <br> 3 <br>"
168383,"nw",2012,"3",38.900704,-77.0449,"168383 <br> nw <br> 3 <br>"
201786,"ne",2014,"3",38.894864,-77.001782,"201786 <br> ne <br> 3 <br>"
832709,"nw",2016,"3",38.899445,-77.028008,"832709 <br> nw <br> 3 <br>"
838343,"ne",2017,"3",38.905568,-77.005191,"838343 <br> ne <br> 3 <br>"
140293,"nw",2011,"3",38.912751,-77.045319,"140293 <br> nw <br> 3 <br>"
814017,"nw",2015,"3",38.910275,-77.043808,"814017 <br> nw <br> 3 <br>"
814168,"nw",2015,"3",38.899146,-77.040555,"814168 <br> nw <br> 3 <br>"
606841,"ne",2015,"3",38.907069,-77.005081,"606841 <br> ne <br> 3 <br>"
198488,"se",2013,"3",38.881096,-76.987216,"198488 <br> se <br> 3 <br>"
183609,"sw",2013,"3",38.884415,-77.015258,"183609 <br> sw <br> 3 <br>"
825760,"se",2016,"3",38.880787,-76.99505,"825760 <br> se <br> 3 <br>"
404699,"ne",2014,"4",38.937352,-76.990657,"404699 <br> ne <br> 4 <br>"
823617,"ne",2016,"3",38.89732,-77.008425,"823617 <br> ne <br> 3 <br>"
68108,"nw",2011,"3",38.905654,-77.036534,"68108 <br> nw <br> 3 <br>"
820841,"nw",2015,"3",38.905582,-77.044641,"820841 <br> nw <br> 3 <br>"
22014,"nw",2012,"3",38.921193,-77.042107,"22014 <br> nw <br> 3 <br>"
153122,"nw",2012,"4",38.916767,-77.046739,"153122 <br> nw <br> 4 <br>"
205367,"nw",2014,"3",38.898241,-77.0272,"205367 <br> nw <br> 3 <br>"
183996,"nw",2013,"3",38.934211,-77.032657,"183996 <br> nw <br> 3 <br>"
405326,"ne",2014,"3",38.890874,-76.952346,"405326 <br> ne <br> 3 <br>"
10569,"se",2010,"3",38.8368,-76.997697,"10569 <br> se <br> 3 <br>"
404671,"se",2014,"3",38.872032,-77.009085,"404671 <br> se <br> 3 <br>"
405173,"nw",2014,"3",38.914876,-77.021842,"405173 <br> nw <br> 3 <br>"
833802,"nw",2016,"3",38.905728,-77.042315,"833802 <br> nw <br> 3 <br>"
183322,"nw",2013,"3",38.905071,-77.06412,"183322 <br> nw <br> 3 <br>"
824139,"nw",2016,"5",38.90526,-77.051408,"824139 <br> nw <br> 5 <br>"
10185,"ne",2010,"3",38.934594,-76.991088,"10185 <br> ne <br> 3 <br>"
843672,"sw",2017,"4",38.884191,-77.029151,"843672 <br> sw <br> 4 <br>"
811000,"nw",2015,"3",38.916998,-77.03195,"811000 <br> nw <br> 3 <br>"
142960,"nw",2012,"3",38.91718,-77.031875,"142960 <br> nw <br> 3 <br>"
897752,"se",2017,"3",38.845089,-76.997389,"897752 <br> se <br> 3 <br>"
811242,"nw",2015,"3",38.914701,-77.067286,"811242 <br> nw <br> 3 <br>"
118269,"se",2011,"3",38.872032,-77.009085,"118269 <br> se <br> 3 <br>"
119281,"nw",2013,"3",38.935625,-77.058618,"119281 <br> nw <br> 3 <br>"
606622,"nw",2014,"3",38.902943,-77.022864,"606622 <br> nw <br> 3 <br>"
98231,"nw",2011,"3",38.896056,-77.020321,"98231 <br> nw <br> 3 <br>"
7165,"ne",2010,"3",38.932786,-77.00153,"7165 <br> ne <br> 3 <br>"
607700,"se",2015,"3",38.829129,-76.998389,"607700 <br> se <br> 3 <br>"
836020,"se",2017,"3",38.860033,-76.966412,"836020 <br> se <br> 3 <br>"
104849,"nw",2012,"3",38.89644,-77.011443,"104849 <br> nw <br> 3 <br>"
142965,"nw",2012,"3",38.935548,-77.058583,"142965 <br> nw <br> 3 <br>"
607836,"nw",2015,"3",38.931396,-77.038314,"607836 <br> nw <br> 3 <br>"
830459,"sw",2016,"4",38.878403,-77.017566,"830459 <br> sw <br> 4 <br>"
404403,"se",2014,"3",38.887115,-77.002054,"404403 <br> se <br> 3 <br>"
611948,"nw",2015,"4",38.909577,-77.032957,"611948 <br> nw <br> 4 <br>"
184016,"nw",2013,"3",38.909641,-77.045757,"184016 <br> nw <br> 3 <br>"
811229,"nw",2015,"3",38.953536,-77.081943,"811229 <br> nw <br> 3 <br>"
204119,"nw",2014,"3",38.897338,-77.01014,"204119 <br> nw <br> 3 <br>"
838235,"nw",2017,"3",38.909639,-77.046634,"838235 <br> nw <br> 3 <br>"
832419,"nw",2016,"3",38.899886,-77.020165,"832419 <br> nw <br> 3 <br>"
813193,"nw",2015,"3",38.950443,-77.080479,"813193 <br> nw <br> 3 <br>"
153374,"ne",2013,"3",38.907336,-77.003429,"153374 <br> ne <br> 3 <br>"
811225,"nw",2015,"3",38.951054,-77.080767,"811225 <br> nw <br> 3 <br>"
837699,"ne",2017,"3",38.919869,-76.973006,"837699 <br> ne <br> 3 <br>"
205197,"se",2014,"3",38.887503,-77.003329,"205197 <br> se <br> 3 <br>"
832411,"nw",2016,"3",38.903667,-77.054008,"832411 <br> nw <br> 3 <br>"
200417,"nw",2013,"3",38.925666,-77.054231,"200417 <br> nw <br> 3 <br>"
405389,"nw",2014,"3",38.89734,-77.0199,"405389 <br> nw <br> 3 <br>"
405266,"nw",2014,"3",38.89734,-77.0199,"405266 <br> nw <br> 3 <br>"
405496,"ne",2014,"3",38.908218,-76.982147,"405496 <br> ne <br> 3 <br>"
833350,"nw",2016,"3",38.909566,-77.045774,"833350 <br> nw <br> 3 <br>"
202721,"nw",2014,"3",38.900704,-77.0449,"202721 <br> nw <br> 3 <br>"
155221,"nw",2012,"3",38.902056,-77.013649,"155221 <br> nw <br> 3 <br>"
823363,"nw",2016,"3",38.892759,-77.019899,"823363 <br> nw <br> 3 <br>"
405538,"nw",2014,"3",38.930017,-77.023369,"405538 <br> nw <br> 3 <br>"
820761,"nw",2015,"3",38.896133,-77.023964,"820761 <br> nw <br> 3 <br>"
155845,"nw",2012,"4",38.90393,-77.033069,"155845 <br> nw <br> 4 <br>"
405421,"nw",2014,"3",38.898245,-77.045474,"405421 <br> nw <br> 3 <br>"
834170,"ne",2016,"3",38.932439,-76.996886,"834170 <br> ne <br> 3 <br>"
8114,"nw",2010,"3",38.90573,-77.041574,"8114 <br> nw <br> 3 <br>"
180473,"nw",2013,"3",38.941806,-77.0251,"180473 <br> nw <br> 3 <br>"
405643,"nw",2014,"3",38.910275,-77.043808,"405643 <br> nw <br> 3 <br>"
823348,"nw",2016,"3",38.899283,-77.040494,"823348 <br> nw <br> 3 <br>"
200897,"sw",2014,"5",38.886886,-77.019911,"200897 <br> sw <br> 5 <br>"
204659,"nw",2014,"3",38.897347,-77.05487,"204659 <br> nw <br> 3 <br>"
820343,"nw",2015,"3",38.896056,-77.020321,"820343 <br> nw <br> 3 <br>"
814355,"nw",2015,"3",38.902976,-77.051416,"814355 <br> nw <br> 3 <br>"
823158,"nw",2016,"3",38.91409,-77.027035,"823158 <br> nw <br> 3 <br>"
108307,"nw",2012,"3",38.917195,-77.02387,"108307 <br> nw <br> 3 <br>"
821465,"ne",2016,"3",38.900275,-76.99124,"821465 <br> ne <br> 3 <br>"
814299,"se",2015,"3",38.883962,-77.022098,"814299 <br> se <br> 3 <br>"
8434,"se",2010,"3",38.860848,-76.96911,"8434 <br> se <br> 3 <br>"
835053,"ne",2017,"3",38.914529,-76.984596,"835053 <br> ne <br> 3 <br>"
832589,"nw",2016,"3",38.921373,-77.042308,"832589 <br> nw <br> 3 <br>"
813670,"nw",2015,"3",38.920029,-77.071239,"813670 <br> nw <br> 3 <br>"
891150,"nw",2017,"3",38.905695,-76.975105,"891150 <br> nw <br> 3 <br>"
406068,"nw",2014,"3",38.902803,-77.033525,"406068 <br> nw <br> 3 <br>"
838346,"nw",2017,"3",38.896403,-77.033649,"838346 <br> nw <br> 3 <br>"
404562,"nw",2014,"3",38.930451,-77.037909,"404562 <br> nw <br> 3 <br>"
180839,"nw",2013,"3",38.922074,-77.04337,"180839 <br> nw <br> 3 <br>"
813419,"nw",2015,"3",38.903737,-77.03195,"813419 <br> nw <br> 3 <br>"
813119,"nw",2015,"3",38.892109,-77.017564,"813119 <br> nw <br> 3 <br>"
119168,"nw",2013,"3",38.903742,-77.038508,"119168 <br> nw <br> 3 <br>"
611557,"nw",2015,"3",38.903743,-77.043455,"611557 <br> nw <br> 3 <br>"
832701,"nw",2016,"5",38.900691,-77.048823,"832701 <br> nw <br> 5 <br>"
122542,"nw",2011,"3",38.923902,-77.05163,"122542 <br> nw <br> 3 <br>"
183772,"nw",2013,"3",38.921508,-77.042188,"183772 <br> nw <br> 3 <br>"
203860,"ne",2014,"3",38.904758,-76.994897,"203860 <br> ne <br> 3 <br>"
833615,"ne",2016,"3",38.945404,-76.978649,"833615 <br> ne <br> 3 <br>"
822075,"ne",2016,"3",38.89732,-77.008425,"822075 <br> ne <br> 3 <br>"
404444,"nw",2014,"3",38.908155,-77.044947,"404444 <br> nw <br> 3 <br>"
21466,"nw",2011,"5",38.898528,-77.022512,"21466 <br> nw <br> 5 <br>"
812072,"nw",2015,"3",38.913021,-77.045275,"812072 <br> nw <br> 3 <br>"
203772,"nw",2014,"3",38.918717,-77.048312,"203772 <br> nw <br> 3 <br>"
810829,"nw",2015,"3",38.930669,-77.032635,"810829 <br> nw <br> 3 <br>"
820629,"nw",2015,"4",38.940811,-77.02524,"820629 <br> nw <br> 4 <br>"
825833,"nw",2016,"5",38.90526,-77.051407,"825833 <br> nw <br> 5 <br>"
105124,"nw",2013,"3",38.906446,-77.041668,"105124 <br> nw <br> 3 <br>"
177387,"nw",2013,"4",38.981279,-77.026588,"177387 <br> nw <br> 4 <br>"
142357,"ne",2012,"3",38.894864,-77.001782,"142357 <br> ne <br> 3 <br>"
832550,"se",2016,"3",38.919095,-76.98826,"832550 <br> se <br> 3 <br>"
825152,"nw",2016,"3",38.901318,-77.046652,"825152 <br> nw <br> 3 <br>"
183832,"nw",2013,"3",38.897427,-77.043651,"183832 <br> nw <br> 3 <br>"
825236,"nw",2016,"3",38.897263,-77.011055,"825236 <br> nw <br> 3 <br>"
205541,"se",2014,"3",38.86642,-76.983186,"205541 <br> se <br> 3 <br>"
118347,"nw",2011,"3",38.898315,-77.028078,"118347 <br> nw <br> 3 <br>"
181052,"sw",2013,"5",38.886886,-77.019911,"181052 <br> sw <br> 5 <br>"
205791,"nw",2014,"3",38.9027,-77.041614,"205791 <br> nw <br> 3 <br>"
21133,"nw",2011,"4",38.896132,-77.021917,"21133 <br> nw <br> 4 <br>"
607006,"nw",2015,"4",38.924951,-77.101404,"607006 <br> nw <br> 4 <br>"
837776,"nw",2017,"4",38.897349,-77.031962,"837776 <br> nw <br> 4 <br>"
834771,"nw",2017,"3",38.917074,-77.027152,"834771 <br> nw <br> 3 <br>"
119189,"nw",2013,"5",38.957223,-77.071107,"119189 <br> nw <br> 5 <br>"
611037,"nw",2015,"3",38.90141,-77.042034,"611037 <br> nw <br> 3 <br>"
177228,"nw",2013,"3",38.928804,-77.032612,"177228 <br> nw <br> 3 <br>"
833739,"nw",2016,"3",38.894411,-77.0199,"833739 <br> nw <br> 3 <br>"
180169,"ne",2013,"3",38.89701,-76.961181,"180169 <br> ne <br> 3 <br>"
821977,"nw",2016,"3",38.928804,-77.032612,"821977 <br> nw <br> 3 <br>"
204322,"nw",2014,"5",38.916999,-77.02962,"204322 <br> nw <br> 5 <br>"
891225,"se",2017,"3",38.876464,-77.00822,"891225 <br> se <br> 3 <br>"
610741,"sw",2015,"3",38.823118,-77.004751,"610741 <br> sw <br> 3 <br>"
118868,"nw",2012,"3",38.89734,-77.0199,"118868 <br> nw <br> 3 <br>"
405181,"nw",2014,"3",38.900698,-77.050128,"405181 <br> nw <br> 3 <br>"
108086,"nw",2011,"3",38.89734,-77.0199,"108086 <br> nw <br> 3 <br>"
820648,"nw",2015,"3",38.902853,-77.033503,"820648 <br> nw <br> 3 <br>"
199669,"nw",2013,"4",38.905625,-77.046646,"199669 <br> nw <br> 4 <br>"
180294,"sw",2013,"3",38.884485,-77.028123,"180294 <br> sw <br> 3 <br>"
836407,"nw",2017,"3",38.915575,-77.020873,"836407 <br> nw <br> 3 <br>"
201470,"nw",2014,"3",38.918118,-77.069586,"201470 <br> nw <br> 3 <br>"
835294,"se",2017,"3",38.87648,-77.000581,"835294 <br> se <br> 3 <br>"
204414,"nw",2014,"3",38.959041,-77.084846,"204414 <br> nw <br> 3 <br>"
104993,"nw",2013,"3",38.920763,-77.027036,"104993 <br> nw <br> 3 <br>"
823747,"nw",2016,"3",38.91999,-77.021923,"823747 <br> nw <br> 3 <br>"
890994,"ne",2017,"3",38.895854,-76.948632,"890994 <br> ne <br> 3 <br>"
835816,"nw",2017,"3",38.934211,-77.032657,"835816 <br> nw <br> 3 <br>"
890455,"nw",2017,"3",38.900007,-77.02184,"890455 <br> nw <br> 3 <br>"
813631,"nw",2015,"3",38.893311,-77.014647,"813631 <br> nw <br> 3 <br>"
108283,"nw",2012,"3",38.907956,-77.031874,"108283 <br> nw <br> 3 <br>"
179835,"ne",2013,"3",38.901528,-76.94181,"179835 <br> ne <br> 3 <br>"
824252,"nw",2016,"5",38.904807,-77.056668,"824252 <br> nw <br> 5 <br>"
833410,"sw",2016,"3",38.886886,-77.019911,"833410 <br> sw <br> 3 <br>"
155489,"nw",2012,"3",38.907312,-77.024713,"155489 <br> nw <br> 3 <br>"
